Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length
46598,other,66546,41766,40319,47929,600,0.087447031,0.476322166,84,72,128,11,100.51
46629,other,28441,166966,937,982,201,0.119582858,0.564787159,45,93,105,15,77.30808081
46660,normal,32174,6660,3718,76486,75,-0.000548666,0.419520126,49,90,110,28,139.95
46671,normal,40194,739,540,25571,18,0.116099347,0.534136476,3,126,74,4,56.925
46723,other,34416,1335,1945,15339,55,0.015392955,0.488731562,43,111,89,10,135.735
46775,other,7297,13453,5772,239,528,0.120571169,0.49254459,113,101,99,12,136.97
46777,normal,27381,16246,351,18930,141,0.068364363,0.539613533,24,121,79,57,148.71
46789,other,50735,14221,2569,86253,277,0.06666976,0.496798502,83,104,96,20,100.625
46819,other,255888,17692,6461,104199,545,0.071531013,0.484403765,235,3,195,0,142.2929293
46830,normal,17982,234372,508,2781,2150,0.09188274,0.519709597,68,174,25,111,163.0552764
46843,other,25515,99367,855,1840,1494,0.0232886,0.497629672,6,121,79,56,142.73
46874,other,17026,2654452,1033,174,28287,0.045480973,0.509228791,13,149,51,29,145.36
46969,other,15471,96297446,627073,10,226777,0.124004218,0.436063312,116,174,26,15,136.07
46978,other,44833,12705,378,65194,131,0.080239566,0.469297478,10,96,102,15,102.1515152
46979,other,122319,6144,3017,28359,430,0.090131691,0.531147823,17,28,172,11,85.945
46988,other,70881,65172,22478,47378,391,0.097864094,0.519466001,103,80,120,0,127.755
46994,normal,19160,535891,316682,11931,4674,0.107535101,0.434082053,51,190,10,0,162.28
47008,other,15078,920,693,3339,17,0.054303595,0.536811124,10,126,74,16,58.97
47032,other,23211,22478,23145,14769,315,-0.033217133,0.599512169,16,194,6,9,121.735
47044,other,8986,32268,1150,1,407,0.102615046,0.48329271,134,184,16,56,164.045
47063,other,33124,314021,217622,20567,1930,0.111979772,0.513925101,139,167,33,2,137.25
47064,other,85361,26014,4571,11539,675,0.098782207,0.567964846,5,131,66,19,61.59898477
47100,other,37811,6116,675,3731,89,0.019901165,0.479907812,5,105,95,68,78.525
47110,normal,41587,1085,390,17963,42,0.105767023,0.5446944,3,103,95,9,64.31313131
47121,other,36755,5408,579,19446,213,0.141907736,0.539537838,17,156,44,16,89.03
47149,other,66481,3494,255,4769,19,0.12340376,0.53429321,106,16,184,0,151.16
47157,other,6125,28529,240,30283,175,0.149370115,0.598002152,11,171,29,40,110.295
47249,other,8220,1917,1664,7925,25,0.187785786,0.555920911,164,19,181,0,91.455
47251,other,82349,119830,1293,10,1516,0.03815026,0.513637283,165,20,180,13,133.135
47268,other,1886,2264,1505,1182,40,0.055732592,0.469926514,35,199,1,51,145.58
47279,other,41955,24812,899,16663,745,0.107030697,0.552479653,17,93,107,17,111.76
47283,other,30946,3513,1626,7877,121,0.113528755,0.505336937,34,187,13,80,153.86
47307,other,11141,112,741,39002,4,0.0632757,0.52714644,9,111,88,24,93.70854271
47318,other,117160,433435,1504,70,13200,0.095413604,0.512029136,35,169,31,0,100.955
47363,hateful,4528,1870,278,1953,49,0.05637381,0.466339199,129,21,179,2,121.175
47368,other,40778,224886,1088,2168,4417,0.066812465,0.470266891,1,190,10,11,121.72
47379,other,33646,10642373,129,3401,8938,0.302093336,0.518449167,214,110,90,28,138.275
47404,other,15657,25083,799,3532,708,0.038173834,0.480908488,4,190,10,7,114.545
47432,other,2514,10348,677,4608,357,0.058788119,0.486284031,246,165,35,15,147
47434,other,27581,11626,694,11059,376,0.182040589,0.552052991,6,155,45,39,100.005
47499,other,81402,6331700,21012,17237,13565,0.137306709,0.461906989,179,182,18,3,100.935
47511,other,16062,3424638,385,338,3247,0.128485724,0.544134669,0,193,7,0,47.14
47526,normal,19000,4511,62,6583,50,0.081964105,0.501139202,9,112,88,26,168.63
47588,other,40043,3936412,4923,6406,11473,0.160154674,0.416646758,89,158,42,6,102.485
47593,normal,35656,21058,10336,2954,371,0.030796282,0.418583801,94,12,188,2,147.145
47605,other,15352,1303,966,6950,31,0.182397787,0.578744745,4,64,135,22,62.10050251
47630,other,86488,46860,729,9385,1838,0.046175309,0.464120688,259,173,27,36,159.04
47678,other,82523,16139,1638,24129,365,0.077827375,0.4937502,5,143,57,10,117.705
47705,hateful,2896,2923,275,6540,19,0.096996342,0.478431781,8,91,104,22,93.36410256
47726,other,14249,77408,2682,157,777,0.031577045,0.486382744,53,111,89,20,136.695
47730,other,38819,46218,1518,60,1286,0.027401124,0.51053934,10,190,10,61,151.99
47738,other,5062,68194,6,32,339,0.134680825,0.553011674,0,200,0,0,114.815
47752,other,279636,7695,684,999,46,-0.015025263,0.48581355,217,10,190,6,139.295
47758,other,9624,35003,242,13,507,0.027196765,0.507226056,4,198,2,7,103.67
47766,normal,111,109,66,112,0,0.12010839,0.451871202,2,93,18,9,115.3603604
47807,other,220526,69358,55193,84598,1965,0.201713056,0.548900169,304,144,56,1,111.205
47814,other,10989,5980,437,7656,143,0.075739093,0.384210491,296,37,163,0,131.925
47818,other,25732,18763,1047,2636,456,0.137616232,0.517460439,22,135,65,1,113.05
47823,other,50102,4813,1001,69042,48,0.044003395,0.517659381,9,117,83,28,93.015
47837,other,40907,3789830,189,14044,12088,0.167285561,0.416816868,159,189,11,3,101.3
47853,other,265133,493711,25595,3118,4646,0.125888573,0.455918712,166,84,116,0,126.585
47861,other,43700,78853,860,54624,543,0.115681721,0.521675298,24,178,22,63,117.37
47884,other,13247,1932,2403,38111,5,0.067709703,0.468865878,109,43,157,2,130.75
47939,other,44957,39659,31943,21518,120,0.033940512,0.48640202,41,97,103,7,97.99
47991,normal,4898,957,3185,2060,3,0.102684286,0.475208022,5,170,30,27,133.625
48056,hateful,24397,1130,525,8385,8,-0.030797447,0.507546413,37,136,64,5,125.935
48068,other,9191,5734,3764,1326,144,0.069870141,0.372892656,223,182,18,105,164.425
48097,hateful,9879,2659,196,55035,27,0.036366359,0.591772736,1,180,18,0,51.53030303
48105,other,189852,73611,7383,204516,1221,0.036797921,0.530073073,24,113,87,22,106.18
48134,hateful,742,3130,1002,971,94,0.057613005,0.323746258,215,110,89,14,131.1055276
48150,other,77790,1485,838,658,68,0.022656036,0.544556694,4,136,64,55,84.975
48156,other,24939,8765,654,4604,116,0.050597126,0.50456446,10,117,83,0,44.365
48158,normal,2155,45,192,1869,0,0.065638919,0.481062561,1,181,19,12,90.78
48199,other,870,86649,8,21,419,0.031835351,0.489361053,2,195,5,0,108.48
48251,normal,4939,364,300,4829,2,0.035985305,0.497855856,43,79,120,7,68.8241206
48252,other,19196,383606,406,39,5715,0.130444362,0.440963072,62,84,116,57,164.04
48255,other,230366,2651255,615,870,20847,0.026845851,0.391518285,96,153,47,2,125.555
48269,other,42580,19902,555,19525,210,0.045671997,0.482545045,95,170,30,74,190.875
48271,other,21980,52066,628,6717,1377,0.005683672,0.472103712,30,189,11,2,81.085
48276,other,23881,1540,993,11734,9,0.082757295,0.609995247,7,72,127,4,52.98492462
48292,other,19143,29527,8538,61122,98,0.152991025,0.558175194,172,79,121,21,111.715
48308,hateful,54,18,193,1,0,0.025984816,0.37533787,8,46,7,0,122.3962264
48317,other,65549,58418,20718,26609,657,0.11519559,0.490225937,0,153,47,5,106.515
48328,other,36294,183337,10114,5669,3367,0.066011213,0.452732295,30,137,63,10,118.38
48360,other,152333,103359,4007,6452,1576,0.04352724,0.423470374,29,76,124,10,100.275
48365,other,72127,201643,3608,92987,2118,0.09429526,0.476639707,29,122,78,36,129.555
48375,other,215801,1418,664,6507,72,0.099717372,0.541890161,15,7,192,5,82.13567839
48415,other,47819,1557,402,14428,14,0.084078374,0.490646171,13,122,77,7,71.1758794
48420,other,229800,8795,276,49604,400,0.054833327,0.487475837,22,187,13,37,136.67
48424,other,9123,49564,1056,19907,924,0.122933183,0.535202006,7,167,33,74,138.955
48432,other,4285,49721,429,33,1258,0.139119604,0.481847657,13,193,7,48,137.315
48440,other,6542,381,379,10907,1,-0.009410287,0.45603677,7,12,187,4,94.09547739
48458,other,6449,18715,558,3088,84,0.100026955,0.438538272,138,155,45,9,123.47
48504,other,6212,8335,361,7475,690,0.118903988,0.490568484,154,188,12,53,162.69
48571,other,31965,24628,10294,144010,53,0.040996746,0.504904516,178,99,101,2,116.93
48574,hateful,209,97,352,393,1,0.020240776,0.504202303,5,46,95,6,91.46099291
48584,other,2524,23009,1126,11650,222,0.024533889,0.528155436,65,91,106,2,98.39086294
48593,other,3240,416,480,2847,0,0.051218188,0.494248029,101,75,124,24,136.0552764
48634,normal,35604,27079,1121,26129,210,0.173599754,0.501112784,262,29,171,5,144.49
48654,other,135,1136,46,1330,1,0.044416364,0.532342342,10,133,2,28,101.8666667
48666,other,26637,3104,140,49515,89,0.14334606,0.602465629,16,104,96,1,66.165
48671,other,193205,50873,23295,8364,231,0.149864616,0.527697549,174,17,183,0,133.535
48677,other,2099,106969,253,13916,343,0.1304624,0.60589899,1,188,12,3,51.9
48697,other,46984,1794,317,133,61,0.090981413,0.549485329,0,200,0,13,43.385
48700,other,4098,2441,1141,6933,67,0.125707337,0.56472179,2,146,53,3,48.38190955
48714,other,2711,44251,18748,13566,548,0.054151853,0.49447423,76,176,24,9,127.985
48742,other,41412,17702,7967,12830,97,0.113418288,0.527975137,35,78,122,11,81.19
48751,other,1312,5027,243,25981,52,0.129912485,0.524540244,2,193,7,2,53.78
48772,other,228078,3494083,460,1758,31845,0.05275891,0.456757298,49,164,36,0,118.35
48786,hateful,1440,191,30,501,5,0.07248907,0.428794365,20,194,5,22,104.9899497
48801,other,31536,3487,922,72967,141,0.130115601,0.539594048,0,200,0,23,70.17
48802,normal,7532,139,622,109,6,0.079796155,0.459872804,56,10,190,1,121
48842,other,127376,18568,1992,62755,361,0.046908846,0.467536885,89,36,164,10,132.19
48880,other,144208,32154,753,16339,891,0.121496269,0.562376959,11,180,20,26,88.88
48885,normal,19078,2805,1179,19568,29,0.038968196,0.514572637,27,141,59,41,127.625
48920,other,14477,10739,734,5880,377,0.085015169,0.427268381,311,196,4,3,118.755
48924,other,9486,2311,438,40027,8,0.047340814,0.51675244,3,194,6,8,107.065
48952,other,72926,17332,18100,64307,24,0.169968035,0.52363175,97,33,167,0,127.025
48976,other,36192,24677,398,49008,146,0.116907779,0.494684179,14,136,64,18,82.325
49004,other,2856,58,670,106,1,0.094680285,0.567164784,43,47,153,13,124.075
49028,normal,8183,291,356,736,12,0.078585001,0.500905483,52,56,142,1,117.2626263
49046,hateful,7463,7874,421,5266,73,0.066107945,0.409957497,27,159,38,20,122.5329949
49056,other,49776,9292,733,31833,385,0.062660307,0.488158499,19,148,52,19,104.635
49072,other,2365,3287,923,2061,75,0.02463704,0.380822806,6,200,0,4,123.075
49084,other,29928,811842,518,5,4608,0.204436422,0.499085949,110,162,38,37,133.27
49094,other,29745,132205,121,61,449,0.096577818,0.444221708,210,90,110,2,109.585
49125,other,145890,552593,1,11001,5369,0,0,0,200,0,0,23
49178,other,51768,240819,474,61,2510,0.027139357,0.389278392,9,69,131,12,87.185
49247,other,38462,1082,295,24207,27,0.087601656,0.547358085,36,103,97,0,121.615
49250,other,26548,142506,2,0,452,0,0,0,200,0,0,23
49302,other,3378,77292,898,237,881,0.108854995,0.570464125,479,188,12,9,107.435
49325,normal,39877,6616,6557,55176,16,0.077017638,0.501195798,31,144,56,14,116.355
49355,other,11609,9577,2442,16155,42,0.191504078,0.521847443,34,80,120,28,69.385
49372,other,1037,16557,722,3819,194,0.192596585,0.499676038,32,179,21,71,133.88
49376,other,27768,26369,3709,845,909,0.028822768,0.329276582,113,199,1,0,130.395
49392,other,34723,64177,8891,3873,1661,0.070075806,0.516354426,4,79,120,19,67.51758794
49398,other,149093,1296,642,6118,19,0.059115956,0.57154885,1,119,81,86,75.735
49437,hateful,10630,107489,780,31565,186,-0.022211681,0.392576807,286,41,159,2,135.265
49458,other,3592,521528,1,101,2782,0.029129245,0.386835557,45,170,30,36,160.535
49465,other,58499,1414,809,4627,17,0.086195352,0.543863319,1,121,79,35,83.465
49466,other,15343,22411,799,4110,504,0.069913692,0.507193797,15,94,106,70,166.09
49474,other,4095,6756837,92,560,16992,0.169384074,0.512317048,21,146,52,4,58.48484848
49487,other,13549,92145,588,3902,426,0.208617037,0.503199365,69,164,36,89,108.29
49516,normal,17682,343,10,550,46,-0.052865059,0.55419212,205,187,13,0,91.04
49517,hateful,27322,3886,243,44085,55,0.058760807,0.467929967,34,123,77,27,140
49520,other,27917,20224,10673,24222,93,0.085234641,0.481883569,253,44,156,1,143.555
49534,other,106079,12468,7922,73517,4,0.146270014,0.558440272,197,3,197,0,131.08
49545,other,57547,411083,976,93884,1082,0.184663525,0.421408602,19,171,29,0,99.56
49571,hateful,13290,31351,225,144,594,0.030535095,0.347125671,2,197,3,1,90.29
49601,other,29013,341749,25,2675,1992,0.151603608,0.507783312,0,190,10,7,123.425
49604,other,274847,46562,1040,19416,586,0.079050426,0.543777569,14,135,63,30,89.64141414
49637,normal,17078,625,323,41224,27,0.059281487,0.545186181,4,131,65,7,53.50510204
49640,other,12839,109435,8130,41559,1415,0.083188138,0.407034357,177,147,53,19,150.57
49642,hateful,1498,4797,189,15564,53,0.042604265,0.429103221,29,163,37,19,134.29
49645,other,101682,43882,5702,8429,492,0.09766452,0.512818129,1,200,0,0,62.045
49655,other,866,2209,169,711,22,0.149003202,0.517662676,5,117,82,2,87.52261307
49675,other,22334,201,277,448,5,0.057150531,0.561826709,4,66,134,22,74.99
49711,other,30344,1468,615,49922,157,0.149918548,0.498833597,11,106,94,9,75.14
49761,other,121191,35505,12908,119264,682,0.148341436,0.472911088,7,140,60,38,139.805
49766,other,159556,11684,11223,150076,206,0.090253346,0.463651238,57,32,168,0,287.335
49820,other,211306,303801,1439,223,9467,0.036427696,0.381642682,18,192,8,0,108.92
49828,other,4005,34475,15066,785,328,-0.004801839,0.561670585,3,200,0,45,86.11
49841,hateful,16039,817,378,27122,3,0.083851405,0.545424768,33,66,134,8,62.08
49853,other,680,31084,23901,15351,130,0.159498129,0.510127914,0,194,6,2,59.185
49860,other,38264,418915,140,819,5938,0.101308378,0.438836843,13,156,44,2,113.42
49885,other,182367,62530,43337,95170,2257,0.166219439,0.539923691,410,13,187,0,127.035
49895,other,85927,7335,4561,68159,41,0.069409518,0.471205317,26,43,157,1,115.32
49903,other,10038,1424348,572,1335,2580,0.095143436,0.536719383,10,180,19,18,70.72361809
49911,other,9801,922,469,2488,16,0.060369487,0.442471971,130,108,92,37,148.225
49924,other,67097,117790,1995,124005,863,0.086339361,0.491223078,10,91,109,6,83.085
49933,other,96705,1700210,523652,69044,2907,0.111520774,0.539098903,9,191,9,2,50.76
49934,other,47678,13850,8629,157568,70,0.091343843,0.492114625,245,13,187,8,126.455
49939,other,1598,1906,2132,951,9,0.009720566,0.573272437,5,176,24,25,53.92
49940,other,33229,626167,2186,165,12054,0.04717987,0.413507458,0,200,0,0,111.885
49952,hateful,14685,420,762,14426,3,0.07892177,0.536639471,11,139,58,11,96.23350254
49974,other,19196,1508,845,8673,73,0.048562512,0.511371821,7,47,150,12,87.43654822
49980,other,110550,10942,1004,114514,249,0.158059261,0.487766773,12,132,68,35,84.78
50012,other,26246,2004,1620,4355,19,0.094463564,0.548835933,4,97,102,22,63.80904523
50023,other,2601,200416,649,5593,471,0.161479568,0.580970372,51,163,37,31,125.62
50043,other,26296,15829,15785,26376,62,0.065253633,0.449486817,59,62,138,13,132.15
50069,normal,13572,1053,2366,1317,44,0.012250965,0.518538503,8,188,12,0,156.32
50074,other,39523,4982,1955,16640,20,0.136124121,0.568554191,1,110,90,6,78.325
50105,other,379,1303,136,344,15,0.128996871,0.452068418,197,76,123,10,147.5728643
50113,other,18534,1888,1911,14381,27,-0.00671271,0.448772826,41,87,113,51,150.515
50135,other,109306,17903,3122,5714,425,0.097083168,0.493593721,5,158,42,13,107.61
50147,other,13775,16062,5667,4922,245,0.138351209,0.485433198,84,100,100,5,126.65
50148,other,15263,8639,1266,13066,135,0.084146805,0.440317294,44,171,29,49,141.815
50158,other,14093,6751103,1166,3493,12480,0.238612533,0.535797605,31,187,13,32,74.19
50161,normal,1784,1697,222,1206,17,0.098755847,0.590505428,14,155,45,1,56.235
50201,hateful,4554,284,317,1624,2,0.064833787,0.555588061,16,149,50,17,101.6130653
50206,other,25861,9661,6515,19580,34,0.165958201,0.510207263,13,90,110,24,56.92
50236,other,55089,21097,923,3452,74,0.189654505,0.564563784,0,29,171,2,50.37
50244,other,213416,40606,7723,17421,398,0.09885879,0.606167081,1,59,138,15,56.8680203
50258,other,4735,66069,775,251,638,0.14082139,0.451906127,2,185,15,1,85.635
50270,other,30576,13266,8525,51436,13,0.026642384,0.511390324,110,68,132,21,136.8
50273,other,32897,9281,8461,26989,53,0.137720389,0.524018176,184,82,118,1,189.69
50278,other,5705,35387,745,3804,331,0.066153582,0.362466052,57,196,4,0,107.235
50281,other,83702,51637,663,59826,387,0.032797874,0.535700906,5,152,48,71,110.21
50297,other,101606,50559,2682,161966,1089,0.09539293,0.538580998,6,150,49,12,114.2864322
50336,other,18123,108221,3690,129253,741,0.016096797,0.462769344,32,112,88,26,140.505
50337,other,2828,1677,3118,2036,70,0.153316961,0.511941882,135,100,100,9,118.89
50347,other,19984,3055,287,57328,17,0.138840219,0.549810733,4,121,79,1,60.73
50378,other,7012,199105,839,2758,1443,0.08383125,0.356575753,89,169,31,1,149.805
50404,other,15294,3921,389,49676,52,0.124191401,0.600893556,4,178,21,13,87.1758794
50440,other,44355,2529,547,52167,15,0.048040512,0.485413511,17,89,103,1,59.66666667
50460,other,197526,4368,76,531,68,0.173639216,0.450171147,46,177,23,36,78.7
50466,hateful,4928,611,485,16546,7,0.090070695,0.430749738,29,161,38,40,125.1859296
50469,other,853,23571,4,0,206,0.040341155,0.524458428,0,197,3,0,89.045
50524,other,3554,12004,3661,18004,145,-0.023637701,0.532100949,7,123,77,36,130.26
50528,other,54533,274796,1328,0,7025,0.088172023,0.516054119,4,199,1,19,97.86
50533,other,1298,852,298,4030,23,0.019920658,0.533796721,6,131,67,38,65.27777778
50539,normal,1270,127,641,598,4,-0.009726723,0.53671941,23,189,11,11,99.535
50556,other,5115,40780,1283,1199,417,0.233765939,0.506623953,91,125,75,15,135.94
50560,other,46283,50932,14414,19981,130,0.054326986,0.517241961,6,59,139,36,79.82828283
50579,other,37251,68409,67090,36885,109,0.066775964,0.509858916,89,149,51,8,113.21
50592,other,42806,15045,1030,23147,151,0.025868341,0.466189507,25,129,71,33,146.93
50595,other,12920,24486,548,5540,56,0.246019128,0.509920555,68,166,34,23,100.885
50606,other,5067,1020,755,2671,32,0.255879024,0.518179827,153,81,119,20,155.345
50614,other,66513,25630,6871,115623,226,0.037208306,0.607847636,1,121,79,34,66.26
50641,other,16253,13032,860,43717,196,0.076452656,0.516299195,3,189,11,22,102.08
50660,other,67398,116635,2107,25024,2944,0.028317652,0.465769066,49,86,114,28,147.625
50676,other,4225,140685,178,4881,442,0.038133949,0.631216145,3,156,44,2,55.08
50694,other,31144,8391,633,28872,261,0.063298744,0.48792533,33,138,62,49,136.09
50705,other,60374,18485,3770,11350,268,0.084779197,0.47571743,53,197,3,34,108.345
50708,hateful,8033,177,719,8166,31,0.045794006,0.427660015,238,77,123,41,142.925
