Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,pageranks
49954,,,other,278727,16188,8857,312192,454,0,3,3,3,0.5625,0.648148,0,39,0,0.000331,0
49957,,,hateful,312,3831,0,0,17,0,1,1,6,0.28,0.385714,0,27,0,0.000031,0
49958,,,other,26902,18901,96,636,373,0,1,1,1,1,1,0,111,0,0,0
49959,,,other,3778,4030,3430,6844,88,0,1,1,1,1,1,0,111,0,0,0
49962,,,other,5484,169963,865,4999,195,0,1,1,1,1,1,0,27,0,0.000006,0
49964,,,normal,8074,6626,2310,1660,65,3,6,9,3,0.516129,0.635417,0.166667,68,0,0,0.00061
49967,,,normal,18314,965,986,78757,15,0,0,0,0,0,0,0,146,0,0,0.000139
49968,,,other,54512,4810,2017,116006,74,0,4,4,3,0.571429,0.708333,0,39,0,0.000321,0
49971,,,normal,3557,567,75,22,24,2,1,3,1,1,1,0,97,0,0,0.001676
49974,,,other,19196,1508,845,8673,73,0,11,11,1,1,1,0,137,0,0.002749,0
49980,,,other,110550,10942,1004,114514,249,0,2,2,2,0.75,0.833333,0,137,0,0.000243,0
49985,,,normal,3643,2867,638,2665,55,0,1,1,1,1,1,0,68,0,0,0.000139
49989,,,other,115527,10690,4355,8857,888,0,2,2,3,0.538462,0.619048,0,130,0,0.000003,0
49990,,,other,4733,10186,259,23116,60,0,1,1,1,1,1,0,112,0,0.000003,0
49992,,,other,13398,19652,2230,5002,1008,0,2,2,1,1,1,0,146,0,0.000148,0
49999,,,other,12307,20591,292,9670,125,0,8,8,1,1,1,0,137,0,0.000681,0
50000,,,normal,63987,11526,7508,65973,461,1,3,4,2,0.6,0.666667,5,39,0,0,0.000179
50005,,,other,3137,85094,467,551,1822,0,5,5,7,0.380952,0.568304,0,146,0,0.00068,0
50006,,,other,7278,1640,1372,4405,48,0,1,1,1,1,1,0,8,0,0,0
50007,,,other,4605,4688,668,19461,54,0,5,5,3,0.555556,0.7,0,100,0,0.000376,0
50009,,,other,40725,27698,651,6929,137,0,1,1,1,1,1,0,137,0,0.000103,0
50011,,,other,1047,12638,8126,1280,26,0,1,1,1,1,1,0,100,0,0.000004,0
50012,,,other,26246,2004,1620,4355,19,0,12,12,3,0.789474,0.888889,0,137,0,0.00224,0
50016,,,other,418,88620,3,19,474,0,1,1,1,1,1,0,137,0,0.00001,0
50017,,,other,4922,9727,361,6115,207,0,1,1,1,1,1,0,112,0,0.000197,0
50019,,,other,3289,592,195,1197,31,0,1,1,1,1,1,0,123,0,0.000003,0
50021,,,other,4532,1665,1590,1472,110,0,1,1,1,1,1,0,146,0,0.000039,0
50023,,,other,2601,200416,649,5593,471,0,3,3,1,1,1,0,137,0,0.000256,0
50024,,,other,40301,1300,940,9116,5,0,1,1,1,1,1,0,137,0,0.000037,0
50034,,,other,8069,15462,513,438,524,0,2,2,4,0.4,0.555556,0,97,0,0.000275,0
50035,,,other,4927,1626,579,2913,71,0,1,1,1,1,1,0,111,0,0.000011,0
50037,,,other,23710,26509,104,16840,217,0,4,4,1,1,1,0,137,0,0.000297,0
50038,,,other,3551,4855,2631,63,169,0,1,1,2,0.666667,0.75,0,70,0,0.000027,0
50042,,,other,178,790,507,413,5,0,2,2,1,1,1,0,146,0,0.000178,0
50043,,,other,26296,15829,15785,26376,62,0,1,1,1,1,1,0,113,0,0.003154,0
50045,,,other,11094,22068,716,1720,293,0,4,4,2,0.666667,0.75,0,146,0,0.000166,0
50050,,,other,12070,21564,588,1440,0,0,1,1,1,1,1,0,68,0,0.000019,0
50051,,,other,71,550,210,326,4,0,4,4,1,1,1,0,137,0,0.000398,0
50054,,,other,63436,161561,1967,585,4145,0,2,2,1,1,1,0,111,0,0.000033,0
50056,,,other,269292,3441,1312,6106,90,0,1,1,1,1,1,0,137,0,0.000101,0
50058,,,other,25432,10311,2534,12901,167,0,2,2,2,0.75,0.833333,0,111,0,0.000138,0
50059,,,other,1261,19690176,47,80,6759,0,3,3,1,1,1,0,97,0,0.000033,0
50060,,,other,1914,964,734,1234,45,0,3,3,17,0.119349,0.145869,0,146,0,0.00024,0
50061,,,other,24005,12429,3545,17201,510,0,2,2,3,0.526316,0.583333,0,146,0,0.000423,0
50063,,,other,2620,2875,3368,6033,5,0,1,1,1,1,1,0,111,0,0.000022,0
50066,,,other,66552,13465,951,4281,543,0,2,2,2,0.75,0.833333,0,146,0,0.000855,0
50069,,,normal,13572,1053,2366,1317,44,1,1,2,11,0.192225,0.21524,339.2,111,0.000043,0.008773,0.000147
50083,,,other,14344,1498,448,2423,27,0,1,1,12,0.125,0.166308,0,146,0,0.000008,0
50084,,,other,106649,6558,6139,127683,134,0,1,1,1,1,1,0,137,0,0.000045,0
50089,,,other,26564,1011148,1903,21142,971,0,6,6,18,0.108306,0.134713,0,111,0,0.000304,0
50096,,,other,22292,200301,868,26304,3126,0,7,7,4,0.511111,0.615942,0,68,0,0.000256,0
50102,,,other,27969,62342,573,8085,1372,0,3,3,2,0.8,0.875,0,68,0,0.000063,0
50109,,,other,20125,670,305,10011,17,0,4,4,3,0.571429,0.708333,0,137,0,0.000629,0
50113,,,other,18534,1888,1911,14381,27,0,1,1,1,1,1,0,113,0,0.000723,0
50117,,,other,1836,3074,627,395,86,0,1,1,1,1,1,0,146,0,0.000016,0
50121,,,other,7198,3117,1917,1508,55,0,1,1,1,1,1,0,111,0,0.000024,0
50122,,,other,22686,58896,2171,8618,628,0,1,1,1,1,1,0,146,0,0.000245,0
50135,,,other,109306,17903,3122,5714,425,0,4,4,1,1,1,0,111,0,0.000137,0
50147,,,other,13775,16062,5667,4922,245,0,4,4,2,0.833333,0.9,0,113,0,0.009545,0
50148,,,other,15263,8639,1266,13066,135,0,6,6,16,0.130777,0.15919,0,146,0,0.0007,0
50149,,,normal,69050,949,603,7267,26,3,0,3,0,0,0,0,137,0.00008,0,0.000279
50151,,,normal,14478,2952,480,23929,105,0,2,2,2,0.666667,0.75,0,111,0,0,0.000139
50152,,,other,3587,2150,522,4193,51,0,1,1,1,1,1,0,111,0,0,0
50153,,,other,3333,9258,1110,1577,394,0,1,1,1,1,1,0,146,0,0.000022,0
50157,,,other,15128,19086,2472,7006,162,0,2,2,1,1,1,0,39,0,0,0
50160,,,other,15580,128416,1352,3589,1176,0,1,1,2,0.666667,0.75,0,70,0,0.000011,0
50161,,,normal,1784,1697,222,1206,17,0,0,0,0,0,0,0,53,0,0,0.000139
50163,,,other,12697,15242,261,1443,1312,0,1,1,1,1,1,0,125,0,0.000001,0
50164,,,normal,125,29,386,25,2,0,0,0,0,0,0,0,100,0,0,0.000139
50165,,,other,40241,44409,667,17282,1966,0,14,14,17,0.130526,0.183037,0,146,0,0.000732,0
50167,,,other,13946,32469,883,2035,849,0,2,2,1,1,1,0,112,0,0.000041,0
50170,,,other,240381,10883,927,9547,133,0,2,2,1,1,1,0,137,0,0.000171,0
50175,,,other,26556,131998,720,160409,1251,0,13,13,6,0.403509,0.511836,0,146,0,0.001625,0
50178,,,other,33837,216401,666,53,1306,0,2,2,12,0.130435,0.196241,0,146,0,0.000009,0
50180,,,other,35803,35359,1692,9573,361,0,1,1,1,1,1,0,137,0,0.000158,0
50183,,,other,8081,22905,230,966,388,0,1,1,1,1,1,0,68,0,0.000001,0
50185,,,other,7803,994069,457,96,2001,0,2,2,1,1,1,0,137,0,0.000244,0
50187,,,normal,4687,981,1254,5007,63,1,0,1,0,0,0,0,111,0.003135,0,0.000141
50193,,,other,169514,35845,7476,11758,1988,0,5,5,2,0.777778,0.857143,0,130,0,0.000008,0
50199,,,normal,5720,4645,1228,3236,34,1,0,1,0,0,0,0,53,0,0,0.000256
50205,,,other,2337,105370,1140,283,3248,0,1,1,3,0.5,0.611111,0,125,0,0.000002,0
50206,,,other,25861,9661,6515,19580,34,0,3,3,1,1,1,0,137,0,0.000253,0
50209,,,other,24412,35585,7352,1483,830,0,2,2,2,0.75,0.833333,0,146,0,0.000367,0
50214,,,other,924,298,1019,958,0,0,2,2,20,0.09505,0.123982,0,146,0,0.000443,0
50215,,,other,4269,1171,1704,3881,0,0,1,1,1,1,1,0,137,0,0.000034,0
50216,,,other,1160,20171,128,13739,210,0,12,12,3,0.608696,0.702381,0,137,0,0.00112,0
50217,,,other,3569,272,280,7330,0,0,2,2,1,1,1,0,113,0,0.003618,0
50221,,,normal,2584,61986,335,543,608,2,2,4,4,0.346154,0.416667,11,68,0.000034,0.00006,0.000304
50223,,,other,93024,254932,2698,522,1490,0,7,7,4,0.473684,0.62037,0,68,0,0.00077,0
50226,,,other,296,10553,52,49,3,0,1,1,1,1,1,0,97,0,0.000006,0
50232,,,other,9112,161779,4437,5745,324,0,1,1,1,1,1,0,97,0,0.000005,0
50234,,,other,6020,1741,1048,1107,127,0,1,1,1,1,1,0,146,0,0.000007,0
50235,,,other,33936,2751,3573,82213,206,0,2,2,1,1,1,0,146,0,0.000612,0
50236,,,other,55089,21097,923,3452,74,0,6,6,5,0.476923,0.557527,0,137,0,0.001097,0
50237,,,normal,5239,1019,851,839,13,1,1,2,1,1,1,1,146,0.000025,0.000002,0.000178
50240,,,other,68,53,141,1736,4,0,1,1,1,1,1,0,113,0,0.000026,0
50242,,,other,5707,234831,172616,522,177,0,1,1,1,1,1,0,137,0,0.000052,0
50243,,,other,683,31,48,693,0,0,1,1,7,0.292576,0.329247,0,137,0,0.000011,0
50244,,,other,213416,40606,7723,17421,398,0,4,4,2,0.576923,0.633333,0,137,0,0.000492,0
50245,,,other,3210,781,1944,2904,59,0,1,1,1,1,1,0,56,0,0.000003,0
50246,,,other,230,789,60,14,8,0,4,4,4,0.533333,0.697917,0,27,0,0.000183,0
50252,,,other,14169,5729,1090,5030,64,0,2,2,2,0.75,0.833333,0,68,0,0.00024,0
50253,,,other,15540,218,277,4409,3,0,1,1,1,1,1,0,137,0,0.000158,0
50254,,,other,22660,28404,1624,118658,1209,0,4,4,2,0.75,0.833333,0,39,0,0.000038,0
50255,,,other,62404,12159,895,67,78,0,1,1,1,1,1,0,68,0,0.000021,0
50256,,,other,105208,32898,5641,56424,498,0,1,1,2,0.6,0.666667,0,113,0,0.000262,0
50258,,,other,4735,66069,775,251,638,0,13,13,3,0.641026,0.746667,0,137,0,0.001026,0
50260,,,other,13053,18340,1310,730,565,0,6,6,1,1,1,0,146,0,0.004617,0
50261,,,other,170442,9000,2130,40568,275,0,1,1,2,0.666667,0.75,0,146,0,0.000273,0
50262,,,other,143890,9276,1381,1338,151,0,1,1,1,1,1,0,137,0,0.000091,0
50268,,,other,1636,10890,913,1548,73,0,9,9,2,0.846154,0.909091,0,146,0,0.001524,0
50270,,,other,30576,13266,8525,51436,13,0,3,3,14,0.142629,0.193355,0,113,0,0.004967,0
50273,,,other,32897,9281,8461,26989,53,0,3,3,12,0.197125,0.24491,0,113,0,0.003061,0
50276,,,other,170703,4029,848,16652,29,0,1,1,1,1,1,0,137,0,0.000144,0
50278,,,other,5705,35387,745,3804,331,0,5,5,12,0.143891,0.179235,0,113,0,0.005599,0
50280,,,other,8748,23576,3445,205,222,0,2,2,1,1,1,0,137,0,0.000308,0
50281,,,other,83702,51637,663,59826,387,0,11,11,6,0.380952,0.492014,0,137,0,0.002256,0
50286,,,other,83827,35051,665,60209,498,0,1,1,3,0.470588,0.5,0,68,0,0.000017,0
50289,,,other,53868,6238,966,3527,136,0,3,3,2,0.8,0.875,0,113,0,0.000236,0
50290,,,other,1086,8469,289,1249,48,0,1,1,1,1,1,0,97,0,0.000057,0
50291,,,other,14679,5017,998,46426,86,0,2,2,6,0.316832,0.357813,0,146,0,0.000228,0
50292,,,other,84069,1911,779,11744,5,0,1,1,1,1,1,0,137,0,0.000053,0
50297,,,other,101606,50559,2682,161966,1089,0,7,7,3,0.608696,0.72619,0,123,0,0.000587,0
50298,,,other,231913,27600,1567,23790,526,0,8,8,1,1,1,0,146,0,0.000516,0
50299,,,other,25043,44284,1825,17718,910,0,10,10,3,0.642857,0.759259,0,146,0,0.000905,0
50302,,,other,46036,3584,2586,9497,25,0,1,1,2,0.666667,0.75,0,113,0,0.00016,0
50303,,,other,319138,28061,11173,181011,927,0,2,2,2,0.75,0.833333,0,39,0,0.000007,0
50307,,,other,2856,468508,450,8,511,0,4,4,1,1,1,0,137,0,0.00062,0
50310,,,other,24138,714053,334,914,1389,0,3,3,1,1,1,0,39,0,0.000057,0
50313,,,normal,3592,266,316,2024,0,3,0,3,0,0,0,0,137,0.000009,0,0.000206
50317,,,other,17132,187986,100,4523,9758,0,1,1,1,1,1,0,125,0,0.000003,0
50318,,,normal,741,201,260,589,0,0,0,0,0,0,0,0,137,0,0,0.000139
50320,,,other,4013,245,28,1275,17,0,4,4,1,1,1,0,100,0,0.000195,0
50324,,,other,14461,7572,1534,4131,526,0,1,1,1,1,1,0,146,0,0.00004,0
50331,,,other,11825,2371,729,39782,13,0,3,3,2,0.8,0.875,0,97,0,0.000113,0
50336,,,other,18123,108221,3690,129253,741,0,21,21,9,0.273115,0.367648,0,113,0,0.030909,0
50337,,,other,2828,1677,3118,2036,70,0,1,1,1,1,1,0,113,0,0.000198,0
50338,,,other,11816,13488,1850,14873,289,0,2,2,20,0.093603,0.110955,0,146,0,0.000212,0
50340,,,other,3176,4212,934,5085,178,0,1,1,1,1,1,0,125,0,0.000002,0
50342,,,other,5806,9760,359,10488,201,0,2,2,3,0.555556,0.666667,0,111,0,0.000215,0
50343,,,other,37363,2807975,203145,70003,1091,0,2,2,1,1,1,0,137,0,0.000166,0
50347,,,other,19984,3055,287,57328,17,0,1,1,1,1,1,0,137,0,0.000203,0
50353,,,other,883,874778,241,405,74,0,7,7,2,0.888889,0.9375,0,137,0,0.001093,0
50360,,,other,7238,21880,2016,502,667,0,1,1,1,1,1,0,113,0,0.00003,0
50361,,,normal,1843,67,364,5177,4,1,0,1,0,0,0,0,146,0.0034,0,0.00014
50369,,,other,2227,1772,144,12,35,0,3,3,1,1,1,0,146,0,0.00032,0
50376,,,other,81341,5193,4210,23180,25,0,1,1,2,0.666667,0.75,0,137,0,0.000102,0
50377,,,other,3025,67346,661,34301,919,0,8,8,3,0.65,0.782051,0,137,0,0.000617,0
50378,,,other,7012,199105,839,2758,1443,0,3,3,1,1,1,0,111,0,0.000054,0
50382,,,other,48206,2194,236,13158,72,0,1,1,3,0.444444,0.541667,0,137,0,0.000239,0
50390,,,other,70379,4298,497,3471,19,0,1,1,1,1,1,0,137,0,0.000053,0
50393,,,other,39333,87988,172,1171,258,0,1,1,1,1,1,0,137,0,0.000158,0
50394,,,other,52765,1731722,544,4611,720,0,2,2,1,1,1,0,97,0,0.000049,0
50395,,,other,7521,112359,255,18,1180,0,1,1,3,0.5,0.611111,0,53,0,0.000005,0
50396,,,other,10029,1853,728,2570,69,0,2,2,16,0.130809,0.157276,0,146,0,0.000244,0
50397,,,other,1582,93387,4926,1094,856,0,3,3,1,1,1,0,137,0,0.000406,0
50398,,,other,37539,20718,6797,5185,477,0,1,1,1,1,1,0,113,0,0.000895,0
50400,,,other,11752,6048,1667,73,154,0,2,2,3,0.571429,0.708333,0,111,0,0.000011,0
50404,,,other,15294,3921,389,49676,52,0,17,17,4,0.470588,0.604167,0,146,0,0.001632,0
50405,,,normal,458,33,125,3705,0,0,0,0,0,0,0,0,27,0,0,0.000139
50406,,,other,56074,4674,2052,31955,79,0,1,1,1,1,1,0,137,0,0.000138,0
50410,,,other,795,22032,479,8107,675,0,1,1,1,1,1,0,146,0,0.000105,0
50412,,,other,136644,139890,825,980,1056,0,1,1,12,0.125,0.166308,0,146,0,0.000008,0
50415,,,other,2128,267,282,4417,3,0,1,1,5,0.37931,0.45,0,146,0,0.000105,0
50419,,,other,21660,1723,644,10594,13,0,1,1,1,1,1,0,97,0,0.000006,0
50424,,,other,79779,182645,42078,96,6044,0,2,2,2,0.75,0.833333,0,146,0,0.000181,0
50426,,,other,43580,24038,10434,55594,69,0,7,7,12,0.192102,0.252117,0,113,0,0.01253,0
50428,,,other,2862,1078,1346,2157,12,0,2,2,4,0.391304,0.5,0,39,0,0.000135,0
50432,,,other,52468,50276,1169,1423,1383,0,13,13,16,0.139175,0.184962,0,146,0,0.000898,0
50434,,,other,12897,14851,1345,2368,412,0,1,1,1,1,1,0,125,0,0,0
50436,,,other,10831,2004,493,10497,23,0,1,1,2,0.666667,0.75,0,39,0,0.000005,0
50437,,,other,23391,8535,6434,104837,139,0,1,1,1,1,1,0,39,0,0.000008,0
50438,,,other,15865,13876,1853,2326,733,0,4,4,12,0.171271,0.278012,0,146,0,0.000434,0
50439,,,other,30777,41143,4499,135892,1247,0,1,1,1,1,1,0,111,0,0.000003,0
50440,,,other,44355,2529,547,52167,15,0,4,4,2,0.75,0.833333,0,113,0,0.000205,0
50441,,,other,181337,241022,834,1357,2616,0,3,3,2,0.714286,0.8,0,112,0,0.00024,0
50442,,,other,13196,7492,2854,6322,238,0,4,4,2,0.833333,0.9,0,137,0,0.000407,0
50444,,,other,10555,310349,1,1,395,0,3,3,2,0.714286,0.8,0,97,0,0.000056,0
50445,,,other,13192,7798,1561,1341,291,0,1,1,1,1,1,0,111,0,0,0
50446,,,other,17347,6476,2771,16145,75,0,3,3,1,1,1,0,111,0,0.00011,0
50447,,,normal,1567,371,76,64,7,1,1,2,16,0.12761,0.147138,0,146,0.000002,0.000001,0.000255
50449,,,other,54826,25620,1316,1097,1284,0,2,2,1,1,1,0,137,0,0.000095,0
50452,,,other,4632,3692,3114,2678,50,0,1,1,1,1,1,0,146,0,0.000025,0
50453,,,other,517,3913,216,27934,57,0,1,1,1,1,1,0,39,0,0.000011,0
50455,,,other,542,4906,268,78,183,0,1,1,1,1,1,0,68,0,0.000011,0
50462,,,normal,67910,7265,604,469,26,1,0,1,0,0,0,0,53,0,0,0.000162
50464,,,other,46294,11029,1886,92981,165,0,2,2,5,0.392857,0.495455,0,146,0,0.00021,0
50468,,,other,12977,24974,959,4008,394,0,1,1,1,1,1,0,68,0,0.000027,0
50470,,,other,6260,87460,1076,4693,43,0,6,6,16,0.107514,0.137623,0,137,0,0.000606,0
50474,,,other,78683,1874,389,43370,12,0,1,1,2,0.666667,0.75,0,137,0,0.000102,0
50478,,,other,2043,2541,618,1572,100,0,1,1,2,0.666667,0.75,0,111,0,0.000003,0
50479,,,other,8540,121605,7568,78,316,0,1,1,1,1,1,0,53,0,0.000003,0
50481,,,other,18318,140898,1189,12,657,0,5,5,2,0.777778,0.857143,0,97,0,0.000143,0
50486,,,other,48701,53220,997,17816,1612,0,7,7,17,0.143026,0.198657,0,146,0,0.001156,0
50490,,,normal,38163,7349,461,6850,692,1,0,1,0,0,0,0,111,0.000167,0,0.000162
50496,,,other,2042,2681,347,345,127,0,1,1,1,1,1,0,146,0,0.000095,0
50497,,,other,2747,618599,89,3358,1876,0,1,1,1,1,1,0,146,0,0.000265,0
50499,,,normal,41750,1186,918,30056,14,0,0,0,0,0,0,0,137,0,0,0.000139
50502,,,other,74883,6294,963,4244,115,0,1,1,2,0.6,0.666667,0,137,0,0.000011,0
50504,,,other,21226,471886,446,233,2044,0,2,2,1,1,1,0,113,0,0.003319,0
50505,,,other,1806,329,103,28,3,0,1,1,1,1,1,0,146,0,0.000033,0
50507,,,other,9682,39659,178,271,168,0,1,1,1,1,1,0,97,0,0.000017,0
50508,,,other,7402,211,268,3900,0,0,1,1,1,1,1,0,146,0,0.000071,0
50511,,,normal,2251,1809,676,181,69,0,2,2,2,0.75,0.833333,0,111,0,0.000297,0.000139
50514,,,other,6883,15863,2097,3975,452,0,2,2,1,1,1,0,113,0,0.000784,0
50523,,,normal,81016,2075,2402,2496,8,0,0,0,0,0,0,0,137,0,0,0.000139
50524,,,other,3554,12004,3661,18004,145,0,21,21,11,0.164038,0.262355,0,111,0,0.001185,0
50525,,,other,17645,8349,754,2579,406,0,1,1,1,1,1,0,146,0,0.000016,0
50528,,,other,54533,274796,1328,0,7025,0,13,13,2,0.933333,0.964286,0,146,0,0.002996,0
50529,,,other,109318,4249804,8179,9561,19303,0,12,12,2,0.928571,0.961538,0,146,0,0.001725,0
50531,,,other,246583,485423,539,142,845,0,1,1,19,0.095796,0.108272,0,111,0,0.000016,0
50533,,,other,1298,852,298,4030,23,0,5,5,1,1,1,0,137,0,0.000867,0
50537,,,other,57558,10617,1322,4380,231,0,1,1,1,1,1,0,123,0,0.000029,0
50539,,,normal,1270,127,641,598,4,2,0,2,0,0,0,0,113,0.021399,0,0.000215
50542,,,other,6024,8174,3878,25,89,0,2,2,4,0.411765,0.547619,0,130,0,0.000007,0
50543,,,other,18056,22877,7,32150,13,0,1,1,1,1,1,0,97,0,0,0
50545,,,other,3358,11142,10916,15738,345,0,1,1,2,0.666667,0.75,0,146,0,0.000039,0
50546,,,normal,2858,1431,530,473,92,2,2,4,19,0.103168,0.126552,40,146,0.000177,0.000351,0.000191
50550,,,normal,80482,6529,153,50792,18,0,0,0,0,0,0,0,97,0,0,0.000139
50551,,,other,75571,1373,940,10739,62,0,1,1,2,0.666667,0.75,0,146,0,0.000016,0
50552,,,other,16016,16134,4920,64326,297,0,1,1,3,0.461538,0.527778,0,39,0,0.00001,0
50553,,,normal,13601,83636,315,5045,534,0,0,0,0,0,0,0,107,0,0,0.000139
50556,,,other,5115,40780,1283,1199,417,0,30,30,14,0.156608,0.21262,0,146,0,0.005453,0
50560,,,other,46283,50932,14414,19981,130,0,15,15,3,0.615385,0.770833,0,137,0,0.002711,0
50567,,,other,36875,7867,1229,12895,344,0,1,1,1,1,1,0,68,0,0.000002,0
50570,,,other,61620,476040,455,299,1670,0,1,1,1,1,1,0,111,0,0.000003,0
50573,,,other,35800,1831231,235,5675,9551,0,2,2,1,1,1,0,68,0,0.000173,0
50579,,,other,37251,68409,67090,36885,109,0,18,18,3,0.869565,0.941667,0,113,0,0.043847,0
50582,,,other,33866,11494,11203,37401,1,0,2,2,3,0.571429,0.708333,0,113,0,0.004613,0
50584,,,other,2970,17222,3517,10589,115,0,1,1,1,1,1,0,137,0,0.000028,0
50585,,,other,71886,995981,1353,14642,5161,0,4,4,2,0.666667,0.75,0,146,0,0.000405,0
50588,,,other,5519,725,680,4888,2,0,1,1,3,0.5,0.611111,0,68,0,0.00001,0
50592,,,other,42806,15045,1030,23147,151,0,9,9,21,0.082581,0.107166,0,100,0,0.000259,0
50594,,,other,2067,767,305,3303,11,0,2,2,3,0.571429,0.708333,0,113,0,0.000062,0
50595,,,other,12920,24486,548,5540,56,0,5,5,10,0.167438,0.209112,0,113,0,0.001557,0
50596,,,other,87770,42827,1399,11656,1087,0,8,8,3,0.608696,0.75,0,146,0,0.001261,0
50597,,,other,923,1152,445,653,24,0,2,2,1,1,1,0,146,0,0.000008,0
50601,,,other,1695,25451,281,237,330,0,1,1,1,1,1,0,146,0,0.000086,0
50606,,,other,5067,1020,755,2671,32,0,1,1,1,1,1,0,111,0,0,0
50608,,,other,2558,2129,1091,945,156,0,2,2,2,0.666667,0.75,0,146,0,0.000182,0
50612,,,other,2537,804,1296,1683,15,0,1,1,1,1,1,0,111,0,0.000008,0
50614,,,other,66513,25630,6871,115623,226,0,16,16,4,0.625,0.786667,0,137,0,0.001803,0
50618,,,other,6887,14590,439,445,307,0,2,2,1,1,1,0,111,0,0.00012,0
50621,,,other,88797,2972,1221,10015,11,0,1,1,1,1,1,0,137,0,0.000003,0
50629,,,other,8559,60416,2314,3985,638,0,1,1,1,1,1,0,171,0,0,0
50630,,,other,55183,3979163,5410,4491,2312,0,12,12,2,0.928571,0.961538,0,97,0,0.000512,0
50631,,,other,30598,1204,1329,26895,14,0,1,1,1,1,1,0,113,0,0.003196,0
50640,,,normal,9088,474,514,6025,16,0,0,0,0,0,0,0,146,0,0,0.000139
50641,,,other,16253,13032,860,43717,196,0,7,7,3,0.571429,0.736111,0,123,0,0.000757,0
50642,,,other,53579,672,594,82687,28,0,1,1,1,1,1,0,20,0,0.000028,0
50650,,,other,5641,4567,1503,13942,106,0,2,2,1,1,1,0,97,0,0.000061,0
50656,,,other,4705,48660,600,180,1445,0,1,1,1,1,1,0,146,0,0.000258,0
50658,,,other,334,325,460,990,6,0,1,1,1,1,1,0,125,0,0.000088,0
50660,,,other,67398,116635,2107,25024,2944,0,3,3,1,1,1,0,113,0,0.002356,0
50662,,,normal,12408,12893,1416,7501,334,1,0,1,0,0,0,0,113,0.000009,0,0.000178
50664,,,other,63103,2168,780,8515,45,0,1,1,1,1,1,0,137,0,0.000026,0
50667,,,other,257,30637,46,4,266,0,4,4,15,0.150972,0.193571,0,146,0,0.000388,0
50668,,,other,13710,16715,142,4982,93,0,2,2,2,0.666667,0.75,0,97,0,0.000082,0
50672,,,other,19129,48604,2381,13187,2006,0,1,1,1,1,1,0,146,0,0.000137,0
50673,,,other,15778,157050,125934,1400,1795,0,1,1,1,1,1,0,27,0,0.000017,0
50676,,,other,4225,140685,178,4881,442,0,8,8,15,0.118644,0.158213,0,39,0,0.001705,0
50677,,,other,7889,5645,1757,1296,108,0,2,2,3,0.538462,0.619048,0,111,0,0.000002,0
50681,,,other,28483,3384,906,13781,24,0,1,1,1,1,1,0,137,0,0.000034,0
50685,,,other,6860,9869,4585,59,76,0,1,1,3,0.4375,0.5,0,130,0,0.000001,0
50686,,,other,61399,7485,3276,24721,52,0,9,9,2,0.846154,0.909091,0,137,0,0.000965,0
50687,,,other,10193,722,124,11540,10,0,1,1,2,0.6,0.666667,0,27,0,0.000004,0
50689,,,other,32601,3323,1415,134583,139,0,1,1,1,1,1,0,39,0,0.000005,0
50691,,,other,115237,3039,1042,25931,58,0,2,2,15,0.118515,0.143598,0,137,0,0.000072,0
50693,,,other,26192,4339,2050,12919,205,0,3,3,1,1,1,0,146,0,0.000049,0
50694,,,other,31144,8391,633,28872,261,0,1,1,4,0.44186,0.47807,0,146,0,0.00015,0
50697,,,other,10137,15380,2243,1597,235,0,1,1,1,1,1,0,88,0,0.000005,0
50702,,,other,3261,544,532,17,40,0,1,1,1,1,1,0,111,0,0,0
50705,,,other,60374,18485,3770,11350,268,0,6,6,2,0.875,0.928571,0,146,0,0.001056,0
50709,,,other,113810,10399,5546,45612,110,0,2,2,2,0.75,0.833333,0,137,0,0.00013,0
50711,,,other,1829,20506570,79,41,22862,0,3,3,1,1,1,0,27,0,0.000209,0
50712,,,other,1828,2365,970,1799,44,0,1,1,1,1,1,0,117,0,0,0
50714,,,normal,54713,8365,7343,48492,209,0,0,0,0,0,0,0,20,0,0,0.000139
50717,,,other,51295,56786,968,2864,473,0,2,2,6,0.27907,0.390278,0,68,0,0.000294,0
50722,,,other,26518,31809,2471,4220,532,0,2,2,2,0.75,0.833333,0,146,0,0.000246,0
50724,,,other,29342,1365,225,1222,8,0,2,2,4,0.434783,0.525,0,27,0,0.000116,0
50733,,,other,8546,91800,600,3836,724,0,2,2,2,0.75,0.833333,0,68,0,0,0
50734,,,other,539636,5590206,1303,885,7210,0,1,1,18,0.103005,0.115038,0,53,0,0.000024,0
50737,,,normal,9642,1200,1134,6829,15,1,0,1,0,0,0,0,113,0.000649,0,0.000175
50740,,,other,6154,25992,9718,54,166,0,2,2,1,1,1,0,100,0,0.000198,0
50744,,,other,24538,48248,9982,44863,211,0,1,1,1,1,1,0,137,0,0.000109,0
50747,,,other,85320,1128,337,88639,25,0,1,1,1,1,1,0,137,0,0.000028,0
50753,,,normal,17,368,100,79,8,0,0,0,0,0,0,0,146,0,0,0.000139
50757,,,other,1045137,337287,150541,1002,1131,0,2,2,1,1,1,0,100,0,0.000076,0
50758,,,normal,384,132,162,217,0,0,0,0,0,0,0,0,113,0,0,0.000139
