Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length,number urls,baddies
52202,other,2144,6245,150,981,209,0.068748153,0.459925675,141,155,45,17,142.78,140,26
52207,other,5054,29927,29,19330,340,0.224934376,0.6247548,5,188,12,7,50.505,51,17
52208,other,1688,6088,249,968,52,0.074003482,0.44883872,110,117,82,26,123.6934673,218,24
52217,other,8965,34254,733,2351,632,0.176141628,0.493857418,127,155,45,0,137.02,262,21
52226,other,135620,2002,396,8571,88,0.04031575,0.584371662,13,133,67,46,75.41,135,35
52227,other,18039,2772,553,14688,90,0.13303702,0.461809536,70,154,46,23,124.59,131,28
52236,other,24035,6743,147,756,20,0.073796074,0.485255427,134,74,126,0,118.81,149,11
52241,other,61662,275785,1080,92,4923,0.182295438,0.47156389,14,158,42,48,130.31,156,14
52247,other,608,389,983,1160,0,0.154818261,0.460223453,21,150,50,31,106.385,130,9
52250,hateful,4491,3802,4989,5261,5,0.01002762,0.472147903,33,55,145,2,129.62,177,34
52252,other,3646,1663,582,303,92,0.052291328,0.458275839,21,97,103,13,116.67,195,10
52253,other,4966,5841,459,3014,70,0.260572708,0.556552968,101,139,61,50,171.85,174,11
52260,other,72084,67069,1988,4867,3674,0.076821678,0.467195678,134,195,5,47,135.165,166,19
52263,other,374933,13103,7551,44184,401,0.039555852,0.511643284,4,81,119,11,78.76,115,40
52266,normal,1325,371,247,12786,5,0.085377466,0.565381538,19,175,25,21,69.645,133,35
52286,other,4116,314745,240,3138,3083,0.183756005,0.497614426,183,158,42,30,140.815,241,13
52290,other,54321,102598,999,970,3150,0.073038653,0.373894533,112,179,21,0,102.225,202,18
52293,other,4393,5063,180,2868,25,0.159299186,0.517827504,33,139,61,10,112.985,90,2
52295,other,9999,21017,920,4383,624,0.145200787,0.491494831,62,196,4,0,101.295,200,11
52298,other,260397,3676069,108,41,2385,0.07035261,0.445133318,136,149,51,0,101.105,205,14
52299,other,1991,3280,969,1739,87,0.242532036,0.519852734,79,85,115,39,142.42,258,11
52300,other,31317,50902,1085,17333,1964,0.075771141,0.496677069,6,177,23,11,125.23,103,25
52302,other,18225,268399,5046,191,4019,0.151263586,0.505436365,167,131,69,40,161.74,204,18
52303,other,10142,30931,4430,2325,886,0.296587045,0.496974285,220,143,57,3,132.14,207,16
52304,other,17003,35897347,1844,0,21492,0.303410626,0.521444125,26,175,25,15,137.53,128,12
52305,normal,12643,6539,514,2486,56,0.052141311,0.386074392,17,145,55,8,113.02,177,17
52306,other,7134,15130,2332,1109,525,0.074013641,0.415371027,277,169,31,7,155.805,380,10
52309,other,21468,1227,107,3747,12,-0.058161642,0.555057026,15,119,81,73,82.275,196,77
52316,other,9387,7595,1162,9975,163,0.079165795,0.498896541,67,79,121,0,140.86,372,19
52318,other,63941,37064,765,64632,968,0.014716625,0.521690513,3,200,0,12,63.53,44,48
52319,other,23343,17696,633,1295,448,0.103153617,0.460334928,128,182,18,1,110.295,192,16
52323,other,34160,3796,1714,7215,3,0.146048357,0.549029346,26,117,78,12,55.00512821,97,9
52324,normal,47465,420,328,5768,11,0.203558574,0.547481776,7,173,27,61,91.005,166,25
52325,other,2500,4770,810,6598,28,0.135212406,0.517396394,91,72,127,14,111.6080402,138,15
52328,other,8877,24198,3279,119786,769,0.082572244,0.511878968,2,167,33,7,82.115,126,15
52336,other,799,4024,3077,124,299,0.141250599,0.462890441,27,151,48,2,114.6331658,167,22
52337,other,14162,6469,1222,17075,227,0.159123441,0.467881944,0,199,1,0,127.84,88,31
52338,other,97185,418176,284,420,8536,0.007562748,0.387050908,2,187,13,0,138.37,309,45
52340,normal,292,6242,5405,1568,5,0.069136417,0.502750765,2,177,21,8,100.7777778,67,33
52344,other,1177,171174,16,7,339,0.164999359,0.495523088,77,153,47,4,128.12,234,14
52346,other,484,611,4,69,3,-0.09047619,0.351428571,23,0,0,125.54,176,3,37
52352,other,1624,620,385,912,10,0.273612226,0.49260634,97,148,52,23,129.565,252,61
52355,normal,4235,1954,872,107,27,0.203468496,0.497714739,22,167,33,0,105.94,166,12
52357,other,10088,62211,904,334,711,0.067301179,0.439046043,105,178,21,57,124.2211055,163,34
52358,other,30857,34047,1668,1485,729,0.148575825,0.461872716,146,42,158,1,139.43,198,60
52362,other,1944,414,189,9720,2,0.316192629,0.587785807,21,72,127,13,77.25125628,124,3
52367,other,30815,20637,871,135784,337,0.050981589,0.592391105,8,181,19,27,91.855,94,70
52368,other,7762,1837,689,7405,57,0.140890372,0.513586502,54,165,35,12,127.57,143,23
52373,other,47511,11676,2134,38842,526,0.161058929,0.525468311,65,131,69,8,111.09,175,8
52376,other,748,36940,32512,381,187,0.088933303,0.540012747,0,200,0,3,65.03,15,15
52384,other,21079,2464,678,76846,43,0.489675308,0.724570333,4,89,111,1,55.71,63,6
52386,other,1481,9368,82,6344,87,0.22123751,0.520714311,191,87,113,18,147.13,174,24
52387,other,19262,2545,1158,7578,30,0.224657838,0.578004867,8,105,93,22,70.64141414,89,10
52390,normal,802,376,427,10382,0,0.106200013,0.496295723,98,128,72,10,94.405,119,15
52391,other,9190,10323,4142,12108,233,0.188698387,0.51151704,101,135,65,30,142.175,154,26
52393,other,3756,332,670,5253,4,0.263828865,0.582949847,211,172,28,2,95.555,156,15
52395,other,23863,260380,1447,11250,6058,0.149417299,0.425016083,10,149,51,4,118.595,155,18
52397,other,526448,14531,1183,34915,337,0.08256329,0.551681866,11,114,86,14,60.775,95,17
52401,other,49898,2072296,121,605,9999,0.099369825,0.476611842,313,177,23,4,109.815,274,6
52402,other,7489,6405,1535,2328,307,0.077904402,0.470250232,6,101,99,62,124.59,213,16
52405,other,42284,4617,844,16031,437,0.11412098,0.576254791,4,192,8,61,73.995,128,59
52407,other,63449,1327,882,48661,9,0.070000805,0.55912887,5,72,126,17,83.16161616,131,37
52408,other,154301,232357,705,3341,4638,0.037637254,0.468658559,32,188,12,0,105.61,209,13
52411,other,3789,16388,16433,47399,8,0.101180573,0.519211224,57,154,45,19,164.3969849,72,11
52417,other,105599,3426,868,1179,135,0.171218529,0.518665526,15,149,50,18,62.27135678,75,14
52422,other,34849,4602,4356,3775,417,0.323274672,0.539251208,404,120,80,2,118.99,160,11
52423,normal,7084,928,845,15686,7,-0.006488776,0.453871823,138,57,143,1,128.675,123,19
52424,normal,48019,2594,764,1467,8,0.118694788,0.57427388,39,179,21,18,93.765,103,18
52431,other,5003,1374,360,36,40,0.163383448,0.544643408,29,146,54,94,138.79,230,54
52433,other,795,267,214,5665,0,0.110463305,0.498069757,7,144,56,18,71.74,69,11
52435,normal,7068,1034,676,215,24,0.05554212,0.444040567,225,12,187,0,134.1306533,183,15
52438,other,42947,303109,624,1367,5187,0.084543092,0.380399664,45,145,55,4,113.61,328,8
52441,other,7536,49667,2948,12061,1027,0.060702194,0.541278709,8,180,19,1,72.96984925,12,51
52442,normal,2473,1979,1117,996,18,0.479897894,0.672257928,86,95,105,0,136.075,191,14
52450,other,248324,6655,149,5259,184,0.006234827,0.543407189,1,178,22,67,106.705,130,94
52453,other,10053,9506,1090,5019,95,0.056049506,0.481431862,27,134,66,32,187.96,124,21
52458,other,2152,100,338,4766,1,0.039527875,0.504107304,35,100,100,29,118.165,134,21
52460,normal,18227,1058,756,3238,82,0.126157148,0.503592696,199,118,82,3,107.855,144,29
52461,other,1521,5187,846,755,146,0.058503163,0.50425996,35,117,82,25,147.5979899,150,36
52465,normal,511,52,52,787,0,0.128810429,0.524462831,33,134,66,43,112.78,180,10
52469,other,33250,58909,7187,15658,1605,0.072416271,0.515632397,17,141,59,116,186.705,271,75
52472,other,82910,8583,6457,10562,896,0.288575082,0.558530387,410,17,183,0,134.49,327,10
52473,other,4451,4751,5195,3833,65,0.11662203,0.445553544,316,6,194,2,138.19,177,2
52474,other,16016,6615,5786,14633,16,0.082408251,0.501499546,25,166,34,13,153.425,246,24
52475,other,7509,10114,1027,8829,197,0.234389632,0.50541707,154,192,8,13,79.335,67,14
52476,other,996,116102,444,19863,1306,0.162733927,0.630224627,30,146,53,16,62.09547739,94,8
52480,other,4460,1119,713,650,69,0.307845435,0.52980532,267,120,80,9,153.895,243,3
52481,other,67842,21998,297,16388,93,0.062223107,0.555034519,9,98,101,9,82.66834171,131,51
52483,other,13503,39904,1365,632,542,-0.012865857,0.534981995,95,162,38,6,136.81,212,18
52485,other,127887,18604,74,16237,149,0.092983357,0.59787154,13,175,25,33,76.47,76,39
52488,other,4600,2728,942,1280,39,-0.027851188,0.535059258,132,86,114,6,143.31,246,19
52489,other,78064,320,320,154,37,0.051516653,0.500383081,275,29,171,14,141.795,226,6
52491,other,2315,5785,463,1249,172,0.05527559,0.437572625,128,69,130,4,130.7688442,170,23
52493,other,42981,7176,611,25320,179,0.109494486,0.563082944,2,193,7,2,68.245,104,25
52494,normal,3992,439,327,996,4,0.053389973,0.590602055,11,131,66,33,63.12690355,104,51
52497,hateful,12882,826,666,20950,5,0.058922721,0.518641287,31,166,33,20,77.6080402,135,20
52498,other,9315,1659,775,30878,62,0.052363964,0.630325997,1,109,91,35,60.77,125,58
52499,other,4576,13006,1453,370,547,0.138667823,0.51636144,16,164,36,49,141.425,148,8
52501,normal,6649,3687,478,3186,25,0.16718428,0.502783481,64,122,78,35,90.455,172,9
52504,other,7575,63194,115,6739,76,0.268774984,0.570081898,134,69,130,29,135.3015075,136,4
52509,other,98261,71298,60,678,421,0.2,0.5,9,155,45,0,78.865,169,1
52510,other,35270,24564,992,38025,324,0.062764904,0.526183847,6,142,58,18,88.83,98,40
52515,other,43422,2932,506,25622,31,0.011607576,0.371512707,80,65,135,14,125.255,157,10
52517,other,17943,19100,12706,3936,21,0.128899862,0.480608165,88,148,52,42,100.48,212,7
52518,other,18762,39280,411,119,1532,0.052651425,0.435326118,10,172,28,5,109.295,210,17
52525,other,4461,723,462,8281,4,0.025255245,0.575805962,8,115,84,9,53.81909548,71,59
52531,normal,408,1374,403,759,24,0.151412894,0.524696324,38,156,44,56,138.84,225,15
52533,hateful,29615,879,1279,21661,25,0.069355486,0.458454282,138,15,185,0,105.645,126,27
52535,other,50025,21723,282,11241,32,0.22966922,0.60474031,57,91,109,10,130.835,117,10
52536,other,6567,798,655,426,54,0.097362502,0.427986886,158,27,173,0,118.155,209,14
52537,other,73,84,57,15,2,0.260057582,0.4716055,21,73,0,19,193.630137,125,5
52539,other,64797,1061881,664,12254,4164,0.000469871,0.397172741,176,167,33,5,76.595,184,1
52541,normal,44659,702,1756,2207,11,0.083070041,0.499013231,26,158,42,63,122.59,140,36
52542,other,14706,129499,84096,588,1848,0.087262642,0.454007169,52,167,33,19,137.62,182,38
52546,other,28227,887,299,14896,15,0.091634917,0.54665174,2,117,79,22,73.36734694,99,47
52551,hateful,32745,515,270,33689,5,0.062085053,0.402091033,45,110,89,0,95.55276382,193,16
52552,other,12611,124866,1750,11765,1629,0.272567561,0.534550624,154,43,156,5,98,111,11
52554,normal,6140,2554,401,964,137,0.057410734,0.415465683,91,117,83,25,144.015,160,28
52556,other,4322,28818,2008,801,395,0.116775234,0.443231799,96,125,75,42,150.34,261,29
52559,other,1149,28970,57,952,81,0.146268032,0.470003562,62,197,3,14,141.455,378,5
52561,other,28295,2084,422,14367,84,0.09698406,0.508854863,53,66,134,32,120.685,130,25
52565,normal,25788,1256,369,1019,21,0.118646956,0.509323092,19,141,58,11,86.95979899,113,16
52569,other,30076,2787,3118,5603,108,0.093103518,0.466854335,53,153,47,15,129.825,92,15
52571,other,19,926,1,0,10,0.152040816,0.605782313,0,19,0,0,39,0,0
52573,normal,53782,3826,2339,27065,252,0.063237507,0.49051641,69,73,127,25,129.205,141,41
52574,other,74626,21954,233,8472,13,0.042855313,0.582818349,234,2,198,1,79.14,169,9
52575,other,17982,190664,148,37602,1567,0.179272161,0.575834142,4,199,1,0,50.295,201,3
52583,normal,2087,785,433,2679,33,0.089962398,0.506160918,15,166,33,47,120.5929648,157,41
52585,other,1754,105245,236,11958,1163,0.018730798,0.418242634,52,149,51,92,188.925,288,28
52587,other,14206,25508,6653,4537,605,0.165505603,0.490213996,194,108,91,19,143.5879397,221,73
52588,other,144221,10499,5507,41,479,0.040890295,0.523992283,30,87,113,40,116.785,169,20
52590,other,1345,27027,326,217,404,0.142439181,0.498271413,226,157,43,11,131.62,242,19
52596,other,3534,4562,232,34366,26,0.07721824,0.553865137,1,188,12,0,35,21,13
52603,other,4534,1211,0,2530,3,0.055163637,0.466890555,2,199,1,32,153.535,79,37
52606,other,1687,7776,2245,2918,20,0.087544111,0.485285157,1,200,0,1,45.93,25,24
52607,other,41200,5580,4671,5274,21,0.072717585,0.554552524,46,14,186,8,65.075,198,24
52608,other,66860,69813,826,11122,874,0.061764025,0.448049721,193,192,8,13,97.18,203,5
52611,other,2436,8412,5779,25000,92,0.160949542,0.490215595,18,160,40,28,104.255,147,15
52618,other,24540,4912,103,8367,70,,,,,,,,,
52621,normal,166279,5915,5169,111165,65,0.097380475,0.491282248,16,154,46,6,75.975,65,33
52622,other,4153,21029,429,3627,1139,0.156650701,0.424854771,78,131,69,12,130.16,233,11
52623,other,33612,5364,290,11737,12,-0.032133148,0.508115468,49,169,31,21,160.41,82,86
52625,other,24927,75115,97,61,212,0.156487019,0.394778923,410,197,3,0,141.575,198,22
52627,other,8388,324153,880,195,2099,0.245894266,0.546909795,151,136,64,35,105.53,174,5
52628,other,90296,31129,983,6635,632,0.159983682,0.552021237,9,175,25,15,96.29,88,28
52631,other,4772,1332,469,1144,26,0.06168052,0.497338096,24,182,18,36,145.53,121,31
52632,other,1165,795,754,610,3,0.000798187,0.598025162,1,134,64,35,69.9040404,127,65
52634,other,3145,71117,6608,3731,85,0.08255242,0.532052499,15,200,0,62,94.03,266,17
52635,other,13633,158872,453,94978,696,0.070025447,0.569711303,5,175,25,3,78.555,43,73
52639,other,11500,33202,462,2763,303,0.232100073,0.482641721,154,158,42,3,132.43,268,16
52640,other,20029,1500,280,4243,25,0.141731199,0.544530079,8,134,66,25,85.18,100,17
52641,other,5138,603,269,10662,10,0.108222222,0.526249639,10,141,58,26,92.67839196,100,14
52642,other,2879,727,98,2184,1,0.019457973,0.583269584,4,87,113,9,53.71,79,38
52643,other,39008,5857,1124,267652,288,0.051246561,0.472497279,2,84,116,0,81.66,30,28
52644,other,45289,37616,6255,9292,1410,0.042150913,0.415439808,541,178,22,1,146.65,372,5
52646,other,11190,4066,1363,236,212,0.054042455,0.464034215,248,138,62,15,119.075,222,18
52650,other,19929,54450,1168,63001,320,0.113599297,0.577246515,0,174,26,7,74.125,56,37
52651,other,4123,3995,1730,9947,25,0.052765693,0.536433141,3,170,29,15,74.68844221,101,36
52656,other,220553,114966,4643,16075,324,0.029718141,0.442009751,104,43,157,16,129.175,149,24
52657,other,37441,7051,3573,78539,826,0.355513954,0.62191063,192,160,40,0,109.31,70,1
52659,other,8310,16335,219,30905,107,0.059583922,0.5439131,3,61,136,7,71.0964467,99,52
52661,other,59139,3174,952,3603,14,0.065678161,0.518395357,4,90,110,30,60.905,100,57
52662,other,34468,65020,8804,33295,876,0.187551722,0.537913269,147,182,18,2,114.845,238,4
52667,normal,2099,798,65,23058,87,0.066791652,0.519392327,10,136,64,15,86.47,115,47
52668,other,298425,4406,1484,10920,50,0.083965165,0.470050982,2,162,38,63,110.295,106,57
52672,other,4729,10168,4826,8795,56,0.044372594,0.585956569,42,110,89,9,80.93467337,121,23
52674,normal,2203,1264,154,821,25,0.118138484,0.362391906,523,156,44,62,168.76,286,11
52677,other,54539,30780,1078,3072,241,0.067157743,0.401610988,34,157,43,3,120.84,156,38
52678,other,13281,4406,316,2654,173,0.089527268,0.467896273,147,173,27,32,123.46,121,15
52679,other,1635,3745,4874,1882,79,0.123103237,0.466674623,6,194,6,16,108.905,81,30
52681,other,184,29362,37,1,774,0.241227803,0.492445025,70,173,11,2,119.4402174,115,11
52682,other,208349,60515,2837,20452,1107,0.070219245,0.534806702,25,131,69,29,81.985,128,21
52683,other,7116,2516,298,237,49,0.114189091,0.487934249,41,142,58,60,115.085,201,4
52685,other,508,11194,2589,1203,7,-0.038533015,0.567476887,2,112,88,12,58.265,108,54
52687,other,79721,5258,902,6500,77,0.210978688,0.551029342,7,140,60,24,74.8,78,22
52694,other,56385,926,504,554,24,0.230783842,0.556936809,11,172,28,20,91.7,108,25
52696,other,83761,2860,1681,8110,24,0.083121071,0.530581289,7,98,100,23,77.06060606,92,54
52701,other,13377,1047059,222,6203,798,0.268844502,0.521399941,181,140,60,23,104.525,266,10
52710,other,130123,182368,2041,556,5975,0.098615926,0.523546393,43,153,47,24,112.96,108,18
52712,normal,10255,505,896,2620,4,0.074012663,0.569513797,3,113,87,21,79.445,127,65
52716,other,7802,24509,5,744,19,0.09569378,0.789473684,167,165,35,0,125.31,219,37
52717,normal,4359,10701,879,2195,316,0.144738396,0.40182015,138,64,136,3,142.445,277,12
52718,other,12103,35342,3452,752,656,0.044614559,0.437447365,176,197,3,49,142.6,202,25
52720,other,213,270,372,189,6,0.175404716,0.502790932,220,163,37,2,115.715,216,89
52721,other,95549,35649,14799,916,599,0.016363313,0.547067333,2,59,139,28,69.68686869,188,45
52722,other,2955,1161405,30,29,7145,0.215951178,0.516696729,4,188,12,2,126.9,163,9
52726,normal,45706,1666,262,57399,25,0.002962569,0.477610292,9,42,152,7,74.12886598,62,10
52729,other,93403,2357,1477,135986,70,0.032770069,0.536102064,1,2,198,0,79.765,0,70
52731,other,1165,1630,749,315,12,0.244930243,0.455653065,135,189,11,2,136.98,312,15
52732,other,36825,3086,746,3752,156,0.11370394,0.533529749,12,126,70,36,97.32653061,115,47
52736,normal,14798,1405,414,28457,33,0.075768513,0.528354313,16,130,69,15,97.37688442,69,35
52742,other,589,862,500,15105,4,0.124647096,0.561412282,3,172,28,7,74.175,46,12
52743,other,14526,93217,1777,8580,1684,0.141311956,0.355793022,150,162,38,9,132.375,308,14
52745,other,9806,9904,489,175,436,0.061787536,0.511728065,5,180,20,33,123.76,138,27
52748,other,1896,1894,386,2136,55,0.125808552,0.481520205,259,130,70,0,134.995,184,21
52749,other,16484,45917,557,346,996,0.039833513,0.455060516,83,82,118,12,117.94,198,18
52750,other,3035,371,195,3581,2,0.037157384,0.48395204,2,189,9,16,67.02525253,37,34
52751,other,168365,7438,1021,11429,270,-0.01161912,0.624838724,27,54,146,34,95.08,181,55
52758,other,33198,2176,956,21879,20,0.05127775,0.545040949,6,42,158,6,56.42,67,66
52760,other,252497,29427,9570,59585,587,0.051569706,0.529404774,387,75,125,19,120.545,45,8
52761,normal,93676,1494436,238,63,4308,0.005435133,0.360427985,47,165,35,0,108.125,352,19
52762,other,1726,610,74,441,8,0.029335569,0.501969428,51,185,15,22,120.045,71,22
52764,other,145018,113368,1488,86106,3654,0.093920154,0.540261305,13,176,24,47,100.185,146,18
52765,other,1025,41990,407,16223,292,0.175979974,0.520681639,8,148,52,7,101.42,114,11
52768,other,14760,107322,307,2756,122,0.012129679,0.546977994,4,188,12,5,61.51,69,22
52776,normal,29575,2392,2184,9301,5,0.167093205,0.555012064,11,89,111,38,71.66,101,30
52780,normal,22059,488,463,1935,15,0.129317032,0.47022381,43,191,9,9,92.96,63,9
52785,other,21752,1291292,218,34868,2360,0.184199423,0.566195631,138,90,110,14,83.55,148,6
52795,other,431908,16644,3112,145627,605,0.107317804,0.519368453,94,85,115,6,80.41,118,33
52796,other,8838,529,287,5436,21,0.118829482,0.475416519,134,88,112,51,167.05,200,24
52799,other,9209,17991,1437,6711,197,0.144780603,0.506035398,85,129,71,66,124.525,194,17
52806,other,20590,1196,1052,28118,34,0.05186919,0.48799846,13,155,45,47,113.11,126,17
52807,other,103484,11005,2279,44249,68,-0.016070641,0.56179532,10,70,130,20,77.455,86,90
52808,other,11121,20355,475,7729,606,0.133903722,0.479629298,101,55,145,0,110.04,206,28
52809,other,33874,19197,119,21106,514,0.051421092,0.523926541,6,144,56,5,88.495,79,18
