source,target
28831,81540
28831,58048
25278,36081
34437,77945
91495,72622
91495,31375
91495,13060
13226,84065
13226,19701
13226,68979
13226,20607
13226,16487
13226,17758
13226,9535
13226,142
13226,57164
13226,7932
13226,66707
13226,39399
13226,96933
13226,8152
92242,78603
92242,61816
38345,61094
37957,55791
23517,2500
23517,41849
23517,38486
23517,27087
23517,46084
23517,588
23517,94634
5599,33108
5885,73615
5885,16213
32798,76490
19401,82645
79713,95103
79713,40725
79713,54657
79713,10761
57295,73664
57295,28303
57295,14114
57295,59591
57295,48136
57295,27804
57295,20010
57295,93258
57295,20482
57295,87252
57295,45821
57295,6771
57295,43588
57295,10991
57295,44179
57295,15787
57295,4492
57295,653
57295,21089
57295,2428
57295,79684
57295,82829
57295,55456
57295,74129
57295,63385
57295,43020
57295,3017
57295,52667
57295,17380
57295,29227
57295,99624
57295,51806
57295,13966
34696,95256
88293,80532
88293,73755
88293,53586
23063,5597
23063,9228
23063,52501
23063,23377
23063,67471
23063,78401
23063,86191
94959,25891
17453,77247
17453,60068
17453,20554
19629,31326
8443,9335
8443,98298
8443,38659
8443,7732
3281,38486
3281,46084
3281,588
2421,46890
2421,84065
2421,18774
2421,80147
2421,90234
84325,9052
50717,86054
50717,8782
20881,6048
49968,27259
49968,34691
49968,64781
49968,22724
2623,73603
2623,77562
2623,47111
40477,2607
40477,3994
40477,85773
40477,29904
40477,90500
40477,23815
40477,30713
40477,57184
40477,87832
40477,35254
40477,75599
76454,2677
76454,43417
76454,22611
19459,50499
19459,27074
19459,95078
19459,43851
19459,76125
19459,62868
13906,95554
13906,52565
39815,93124
64866,53499
64866,26509
64866,98594
64593,43861
18026,99304
18026,51220
18026,59259
18026,36004
18026,77515
40503,52726
24743,13084
24743,58825
85917,39994
85917,9811
85917,2209
8850,79592
51419,31083
11970,65926
11970,23815
11970,34019
11970,11991
43146,54519
83117,81627
93889,17386
45136,61417
45136,40594
45136,23705
45136,83703
45136,14004
45136,59825
45136,44450
45136,99929
45136,80117
45136,72033
45136,7855
45136,43604
45136,17326
45136,93627
45136,78230
45136,30432
23508,92043
50148,21499
50148,94117
50148,54064
50148,35254
50148,23176
50148,39802
50148,6193
3060,10991
3060,60808
3060,90467
63818,81627
51348,61816
90263,85925
86044,93293
41599,3493
41599,11846
12021,42462
12021,71790
47078,48707
47078,23314
47078,12055
47078,1826
47078,23990
47078,93455
47078,47062
47078,76125
47078,65449
47078,76973
47078,26159
47078,44747
47078,19830
47078,19701
47078,18259
47078,78247
47078,95038
47078,55208
34875,77247
34875,95471
23005,61816
2025,21499
2025,91475
56981,7180
56981,18774
32253,22089
25949,17157
2586,77247
2586,60068
2586,17453
2586,23383
2586,19737
2586,99362
2586,44400
2586,50237
90886,28112
90886,71744
90886,94101
90886,95078
1800,10991
1800,81993
4666,98811
13416,6771
13416,72617
30638,53825
30638,44633
30638,57633
30638,98078
18847,34494
16495,26755
16495,73440
16495,86499
16495,55390
16495,39875
16495,46868
16495,75315
16495,88443
19888,43367
19888,90039
19888,37265
52480,50769
81613,45170
81613,6168
81613,78655
34108,90206
34108,50523
34108,64095
34108,96931
34108,48136
37412,97055
37412,56521
37412,41025
37412,37265
76785,58658
82574,19254
82574,78247
82574,3716
82574,18548
82574,39832
82574,65174
82574,63743
82574,19701
82574,2428
82574,90188
82574,8147
82574,29063
82574,56688
82574,90342
82574,51962
82574,22971
82574,43417
82574,20840
28716,40594
28716,87685
28716,75599
28716,63117
28716,14498
28716,72987
28716,74235
28716,66954
28716,49630
28716,14870
28716,60348
28716,87252
28716,98621
28716,72944
28716,37799
28716,15284
28716,83239
90728,27259
90728,91666
90728,90391
90728,20050
90728,44450
90728,80244
90728,58575
90728,97638
90728,20527
91813,44345
38307,11417
19383,76933
19383,11112
19383,68521
19383,55610
19383,67585
19383,56485
19383,36485
19383,3198
19383,16966
19383,5835
19383,26839
19383,55833
19383,7346
19383,43738
19383,21437
19383,81709
19383,85841
19383,3370
19383,99
19383,68111
19383,48885
41923,98246
41923,85933
21616,36996
59344,22551
82059,31052
82059,78014
50324,51668
26077,40879
26077,27979
17600,55774
91697,44698
91697,8510
91697,20607
91697,86335
91697,54969
91697,44752
27291,58059
27291,29063
27291,27851
27291,47210
27291,76973
27291,3406
27291,49263
27291,24828
27291,15787
27291,87450
27291,46334
77652,15207
77652,10872
77652,55041
77652,65316
73236,39645
69956,20986
69956,54031
37706,83239
56306,48804
56813,91225
97308,79650
82507,58208
82507,84683
57772,72472
57772,76933
57772,45116
57772,41128
57772,90169
98387,94320
98387,25883
99990,62785
79072,42322
32837,46660
32837,8668
32837,50887
32837,18337
32837,25354
32837,37051
32837,21437
46790,28295
86170,29063
86170,5345
86170,88530
69670,38948
78607,87521
50685,51856
95780,21577
95780,97954
82488,52494
82488,30432
82488,42955
82488,90234
82488,67845
78440,8307
86034,67792
15042,87602
15042,69654
91145,8716
91145,6077
47565,46917
5286,14489
5286,75964
28723,26509
28723,76181
77399,24930
77399,25404
77399,67845
55242,28112
55242,42955
55242,78094
55242,79520
55242,22723
45069,24252
8377,882
56337,40817
95809,47992
95809,81233
50063,84722
7021,29276
7021,36367
7021,81540
7021,22694
87772,96048
20125,73192
78306,87252
78306,58059
78306,45872
78306,3406
78306,28442
25264,72012
80486,58575
42650,49444
42650,5087
42650,95078
42650,21303
42650,25169
42650,50313
42650,23537
42650,46334
52188,82925
52188,2817
52188,83210
52188,11131
52188,15207
52188,35795
52188,77247
52188,95205
52188,19816
52188,83316
79314,51934
11640,62597
66904,52884
40605,3960
40605,86445
94327,93282
67065,96187
50237,23383
17437,18504
99260,5848
99260,52531
99260,24607
99260,87832
99260,78387
99260,58322
99260,69031
99260,89598
99260,21856
33798,62359
33798,49263
33798,3017
33798,22723
33798,9535
33798,47062
33798,55692
46574,35738
91306,23757
91306,26019
68447,2038
68447,93927
74876,17108
74876,74405
74876,34803
74876,94475
59440,92767
29742,70945
37136,75397
81378,9335
24054,40307
92024,39859
67676,64857
67676,94217
67676,58286
54307,98832
15501,43331
3492,34679
3492,34780
25183,183
15613,22089
83455,93422
83455,12242
83455,65926
4139,3222
83425,95518
98675,43438
98675,36108
98675,22128
45126,76858
45126,57503
45126,89377
63038,74405
63038,59493
63038,32335
63038,30856
63038,63200
63038,41452
63038,86969
63038,68420
63038,77442
63038,77106
63038,72472
63038,19814
63038,40800
63038,37861
63038,54268
63038,27909
63038,22915
63038,8487
63038,74311
63038,85439
63038,23255
63038,75357
63038,33102
63038,59988
63038,43295
63038,98478
63038,86840
63038,572
63038,79459
63038,92892
63038,81116
63038,54369
63038,17520
63038,91809
63038,98418
63038,70037
63038,2057
63038,68169
63038,34519
63038,17895
63038,16427
56375,19701
70950,20413
70950,98433
70950,86994
70950,68012
7660,88060
48245,78808
40743,90500
61254,12021
61254,21263
61254,67585
52024,57043
82041,93489
82041,7358
35177,12308
35177,49971
35177,61794
8874,41019
8874,42767
8874,398
8874,69966
8874,59753
67513,52776
86046,28456
86046,43273
42157,5848
42157,96714
61803,72880
61803,58898
61803,25263
96091,79817
96091,20010
96091,87122
96091,45580
96091,50318
96091,20482
96091,85132
37098,74870
37098,91103
2893,8780
52062,39508
52062,22724
21555,7165
27319,77878
27319,66801
27319,11858
27319,22723
27319,59259
51983,13605
63332,69031
63332,31218
24599,95118
24599,27338
44155,100085
44155,77515
16745,17491
16745,72033
16745,70178
29030,20836
95960,7748
95960,64188
6745,32920
5887,14692
5887,83135
5887,42322
5887,56228
5887,43825
5887,89157
5887,12850
5887,50761
5887,17481
5887,43004
5887,58048
5887,85114
5887,14498
5887,73099
5887,58401
5887,12109
5887,48723
5887,74047
5887,44179
5887,37615
5887,99938
5887,38984
5887,54303
5887,42039
5887,48658
5887,44972
5887,39288
5887,49630
5887,63076
5887,14870
5887,52156
5887,42492
5887,4322
5887,13852
5887,67579
5887,36982
5887,53291
5887,100312
5887,24756
5887,8188
5887,87787
5887,14340
5887,1035
5887,89377
5887,23253
5887,39762
5887,24742
5887,59154
5887,4983
5887,52573
5887,70915
5887,68098
5887,71420
5887,19273
5887,78230
25320,84453
25320,71908
25320,10881
25320,183
25320,90247
25320,36010
25320,13868
25320,10811
25320,64509
25320,6190
25320,31558
25320,91027
25320,73139
25320,10800
25320,65407
44127,8650
35027,94094
35027,93444
35027,90127
35027,41897
35027,74870
35027,48482
35027,11171
35027,71027
35027,97055
35027,43015
35027,68548
35027,21351
35027,73644
35027,81093
35027,37265
49338,11062
89665,56369
89665,39288
15253,9307
15253,34648
15253,5597
15253,11112
15253,99912
15253,99287
15253,16966
15253,40409
15253,47991
15253,5835
15253,52250
15253,67719
15253,68935
43985,22971
1470,47658
1470,78295
1470,18504
1470,85424
32332,90356
69708,89223
57995,5964
57995,36767
80103,38486
80103,32337
17252,8063
60150,72543
60150,75422
60150,45232
60150,46868
60150,83447
60150,39871
60150,52423
60150,16427
13381,69598
56184,31214
56184,9770
22773,11695
22773,77413
22773,58575
22773,55334
22773,39579
22773,97638
22773,20527
22773,40039
22773,34521
74053,12794
78880,12242
9068,42652
9068,77515
9068,80318
9068,7639
9068,8650
9068,91029
9068,22723
9068,70789
9068,30552
9068,50983
9068,85035
9068,23990
9068,74718
9068,15578
9068,63228
9068,36004
9068,73419
9068,90206
9068,35911
85844,81374
26805,93299
90996,26019
90996,29058
61274,93584
61274,100385
6721,98222
29750,96768
29750,77728
49194,46455
76532,77391
45572,93489
54295,41698
54295,68005
54295,55791
54295,23383
54295,75807
54295,13885
54295,13419
63319,52051
63319,9777
82490,98433
82490,29904
48746,52565
25044,72622
40717,91475
40717,93698
40717,42306
71528,72255
14899,80772
96388,23543
87842,30425
87842,40039
87842,93282
87842,90391
24323,51121
9706,31326
9706,87787
9706,25180
9706,50662
9706,24793
44599,27259
45693,40967
45693,100312
8371,14692
8371,50708
8371,28520
8371,44633
8371,94117
8371,45313
8371,97829
8371,98433
93738,84053
73109,35606
73109,66857
31397,64709
76123,39802
75115,62139
26894,36223
26894,44997
26894,47702
26894,3017
26894,26159
26894,94568
68291,63620
68291,23824
69890,66144
69890,54031
26356,66573
26356,68548
26356,97725
1263,23383
20999,59169
20999,55923
20999,38769
20999,64479
20999,94038
30593,44243
38343,13868
11786,11168
11786,32190
66224,63722
66224,8307
66224,89311
66224,100098
66224,5835
66224,86191
66224,52250
66224,34194
66224,21437
61917,52089
90876,90486
60782,29063
60782,21586
60782,42699
60782,61502
78878,65789
53947,98621
53947,67246
53947,68264
89012,59766
29077,16556
29077,98867
2783,39202
2783,38984
99315,29207
2770,9335
2770,82527
2770,67356
2770,35468
2770,39871
2770,91747
2770,17794
2770,18834
2770,74402
2770,39743
2770,83495
2770,94805
2770,18767
2770,48574
2770,22915
2770,9546
2770,83521
2770,51569
2770,41583
2770,6449
2770,28282
2770,55833
2770,67260
2770,59825
2770,1782
2770,2324
2770,46777
2770,98156
2770,66544
2770,70210
2770,68588
2770,77428
2770,83674
2770,77506
2770,80982
2770,23468
2770,59785
2770,41069
2770,65854
2770,55390
2770,46830
2770,10313
2770,58212
2770,9420
2770,77692
95944,52201
95944,81380
95944,53108
29220,8442
37750,40224
19639,26356
19639,91475
19639,27800
19639,51011
19639,92902
19639,5642
19639,78295
19639,58401
19639,69001
19639,97725
19639,66573
19639,83316
19639,83145
19639,20851
65869,23540
65869,23528
13260,29897
13260,8981
13260,75397
63978,41060
1217,90948
1217,62539
1217,45170
16796,34617
16796,88571
88811,20565
88811,54303
88811,94701
88811,92092
88811,40594
54456,50490
54456,85192
54456,10680
28510,88976
64519,17664
64519,50462
64519,74979
24667,1251
48077,45821
90428,2456
35478,61262
96300,76721
96300,40039
96300,61713
74077,9987
74077,77266
74077,45232
59164,33834
5816,89969
5816,1075
5816,34024
67849,15879
67849,2706
67849,47962
67849,70351
67849,22143
67849,90188
67849,63228
67849,20607
67849,70551
67849,26561
67849,84192
67849,39994
67849,79362
67849,22348
88381,17633
88381,62192
58695,13841
58695,93124
58695,31556
58695,27622
58695,42983
58695,78189
58695,88195
58695,64517
58695,38938
58695,33648
58695,42197
58695,94701
58695,69442
54277,55028
9872,71653
32033,787
12065,25498
41273,52051
58120,92850
58120,97466
58120,29058
27972,645
50050,3981
55115,84396
78712,3320
78712,25487
78712,8273
78712,32864
78712,61993
78712,51832
78712,53381
78712,6222
78712,27109
78712,59055
78712,86129
39299,37654
74167,31135
8893,20050
8893,4256
26403,71744
26403,63228
26403,21356
68465,36758
61673,58937
10863,3580
74145,43020
22910,71488
26772,31431
27627,80010
77905,26356
77905,27622
77905,98760
40131,48804
40131,67579
43058,23509
43058,572
85250,91103
49705,9866
49705,63748
49127,21858
49127,22382
22749,2500
22749,27087
22749,588
22749,51856
22749,94634
3031,46032
3031,52085
3031,89925
51883,61524
66749,95852
52642,73808
75686,55690
97037,73719
1401,19701
1401,12373
1401,3017
24042,83144
24042,87387
24042,39538
24042,41019
24042,93695
24042,91475
24042,90127
24042,2200
24042,21155
3477,45116
3477,65174
49709,6222
17173,12366
17173,74031
17173,51832
17173,75139
17173,1751
17173,64479
17173,46373
17173,96575
17173,40024
17173,56802
17173,653
17173,14726
17173,90467
17173,26561
17173,20607
58131,19254
58131,76427
58131,17950
58131,84192
58131,28944
58131,96625
58131,99476
58131,71420
58131,43841
58131,35911
58131,10991
58131,3185
58131,9245
77674,66022
10907,15358
69811,72944
69811,17391
51468,48836
51468,28573
51468,58372
51468,16656
87871,58746
87871,68650
20697,22551
3199,3595
27158,3573
27158,8453
27158,19705
27158,7235
27158,14871
54982,40024
63392,29638
90244,4097
90244,96465
90244,20644
90244,5345
90244,30552
90244,60744
90244,40363
90244,13263
90244,21586
90244,75189
90244,81268
2374,92125
2374,100264
48792,54969
48792,82043
82803,33239
15030,62190
28421,61547
17068,37870
82868,29274
84423,56073
26257,19087
26257,3017
26257,93694
26257,74057
26257,69073
66683,22147
66683,61631
33614,88769
33614,98156
16548,74402
16548,100264
16548,9730
16548,76794
16548,21343
41995,98887
41995,78710
41995,14177
51140,74555
65268,95378
65268,71053
86294,6486
86294,22719
35030,38921
67219,83703
67219,85391
67219,81293
14556,65410
